MT;ACTION;TPS;DEBUT;FIN;EQUIPE;JOUEURS;PHASE;DEF;SURNOMBRE;RESULTAT;SECTEUR;COURSE;TIR;IMPACT;GOAL;PIVOT;ENCLENCHEMENT;Tireur.arret;Buteur;Passeur;But.encaisse;Arret;Gardien.HC;Tireur.HC;Neutraliseur;Neutralisation.Subie;Intercepteur;Passeur.Intercepte;Contreur;Tireur.contre;Faute;Perte.Balle;Penalty.Obtenu;Penalty.Concede;Match;Equipe.en.defense
2;MASSY 021;3648.3;3642.7;3669;MASSY;80-YOSDANY RIOS BALLARD | 8-ENZO CRAMOISY;AP;6-0;NA;PBPROV;9C;NA;NA;NA;NA;3-3 C;2C1;NA;NA;NA;NA;NA;NA;NA;NA;NA;8-ENZO CRAMOISY;80-YOSDANI RIOS BALLARD;NA;NA;NA;NA;NA;NA;IVRY MASSY;IVRY
2;MASSY 024;3849.2;3846.1;3882.2;MASSY;80-YOSDANY RIOS BALLARD | 27-VALENTIN LAPLACE;AP;6-0;NA;PBPROV;9D;NA;NA;NA;NA;2 PIVOTS;1C1;NA;NA;NA;NA;NA;NA;NA;NA;NA;27-VALENTIN LAPLACE ;80-YOSDANI RIOS BALLARD;NA;NA;NA;NA;NA;NA;IVRY MASSY;IVRY
2;MASSY 027;4157.3;4157.3;4188.6;MASSY;18-VASJA FURLAN | 27-VALENTIN LAPLACE;AP;03/02/2001;NA;PBPROV;AD;NA;SUSP;NA;NA;NA;1C1;NA;NA;NA;NA;NA;NA;NA;NA;NA;27-VALENTIN LAPLACE ;18-VASJA FURLAN;NA;NA;NA;NA;NA;NA;IVRY MASSY;IVRY
2;MASSY 028;4287.7;4282.3;4308.3;MASSY;19-LEO MARTINEZ | 34-SAMIR BELLACHENE;CA;NA;NA;PBPROV;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;34-SAMIR BELLACHENE;19-LEO MARTINEZ;NA;NA;NA;NA;NA;NA;IVRY MASSY;IVRY
2;MASSY 030;4459.1;4459.1;4489.1;MASSY;64-CESAR CASTRO | 8-ENZO CRAMOISY;AP;5-0;6C5;PBPROV;9G;NA;NA;NA;NA;2-3 D;F YAGO;NA;NA;NA;NA;NA;NA;NA;NA;NA;8-ENZO CRAMOISY;64-CESAR CASTRO;NA;NA;NA;NA;NA;NA;IVRY MASSY;IVRY
1;DUNKERQUE 001;76.5;76.5;98.1;DUNKERQUE;11-NICOLAS TOURNAT | 15-PIERRE SOUDRY;AP;6-0;NA;PBPROV;9D;NA;NA;NA;NA;NA;X DC ARG SB;NA;NA;NA;NA;NA;NA;NA;NA;NA;15-PIERRE SOUDRY;11-NICOLAS TOURNAT;NA;NA;NA;NA;NA;NA;DUNKERQUE NANTES;NANTES
1;DUNKERQUE 012;508.5;508.5;512.8;DUNKERQUE;57-BAPTISTE BUTTO | 16-WILLIAM ANOTEL;PY;NA;NA;BUT;NA;NA;LOB;HC;NA;NA;INDIV;NA;16-WILLIAM ANNOTEL;57-BAPTISTE BUTTO;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;DUNKERQUE NANTES;NANTES
1;DUNKERQUE 022;1077.8;1077.8;1081;DUNKERQUE;25-TOM PELAYO | 57-BAPTISTE BUTTO;CA;NA;NA;BUT;AG;EXT;SUSP;HG;AU LOIN;NA;INDIV;NA;57-BAPTISTE BUTTO;25-TOM PELAYO;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;DUNKERQUE NANTES;NANTES
1;DUNKERQUE 025;1316.2;1316.2;1324.6;DUNKERQUE;19-DAVID BALAGUER ROMEU | 34-WILSON DAVYES;AP;6-0;NA;PBPROV;9G;NA;NA;NA;NA;NA;YAGO G;NA;NA;NA;NA;NA;NA;NA;NA;NA;34-WILSON DAVYES;19-DAVID BALAGUER ROMEU;NA;NA;NA;NA;NA;NA;DUNKERQUE NANTES;NANTES
1;HBC NANTES 026;1577.8;1577.8;1592.7;NANTES;8-SENJAMIN BURIC | 16-ARNAUD SIFFERT;AP;6-0;NA;ARRET;6C;NA;SUSP;MG;NA;NA;X DC ARG SB;16-ARNAUD SIFFERT;NA;8-SENJAMIN BURIC;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;DUNKERQUE NANTES;DUNKERQUE
1;HBC NANTES 030;1757.7;1757.7;1791;NANTES;25-TOM PELAYO | 8-SENJAMIN BURIC;AP;6-0;6C6 SG;PBPROV;NA;NA;NA;NA;NA;2-3 G;X DC ARD SB;NA;NA;NA;NA;NA;NA;NA;NA;NA;8-SENJAMIN BURIC;25-TOM PELAYO;NA;NA;NA;NA;NA;NA;DUNKERQUE NANTES;DUNKERQUE
1;HBC NANTES 032;1901.8;1901.8;1916.1;NANTES;57-BAPTISTE BUTTO | 18-EDUARDO GURBINDO;AP;5-0;6C5;PBPROV;11C;NA;NA;NA;NA;2-3 D;X DC ARD SB;NA;NA;NA;NA;NA;NA;NA;NA;NA;18-EDUARDO GURBINDO;57-BAPTISTE BUTTO;NA;NA;NA;NA;NA;NA;DUNKERQUE NANTES;DUNKERQUE
2;HBC NANTES 013;3099;3099;3107.6;NANTES;21-MICKAEL GROCAUT | 4-RUDOLF FALUVEGI;AP;6-0;6C6 SG;PBPROV;NA;NA;NA;NA;NA;NA;X DC ARG;NA;NA;NA;NA;NA;NA;NA;NA;NA;4-RUDOLF FALUVEGI;21-MICKAEL GROCAUT;NA;NA;NA;NA;NA;NA;DUNKERQUE NANTES;DUNKERQUE
2;DUNKERQUE 022;3540.2;3540.2;3571.9;DUNKERQUE;8-SENJAMIN BURIC | 17-DYLAN GARAIN;AP;6-0;NA;PBPROV;9D;NA;NA;NA;NA;1-2 D;YAGO D;NA;NA;NA;NA;NA;NA;NA;NA;NA;17-DYLAN GARAIN;8-SENJAMIN BURIC;NA;NA;NA;NA;NA;NA;DUNKERQUE NANTES;NANTES
2;DUNKERQUE 023;3652;3652;3679.7;DUNKERQUE;13-ROCK FELIHO | 34-WILSON DAVYES;AP;6-0;NA;PBPROV;9D;NA;NA;NA;NA;1-2 D;YAGO G + ENT AG 1-2;NA;NA;NA;NA;NA;NA;NA;NA;NA;34-WILSON DAVYES;13-ROCK FELIHO;NA;NA;NA;NA;NA;NA;DUNKERQUE NANTES;NANTES
2;DUNKERQUE 028;3861.7;3861.7;3898.3;DUNKERQUE;19-DAVID BALAGUER ROMEU | 34-WILSON DAVYES;AP;6-0;NA;PBPROV;9G;NA;NA;NA;NA;1-2 G;YAGO G;NA;NA;NA;NA;NA;NA;NA;NA;NA;34-WILSON DAVYES;19-DAVID BALAGUER ROMEU;NA;NA;NA;NA;NA;NA;DUNKERQUE NANTES;NANTES
2;DUNKERQUE 032;4169.5;4169.5;4196.8;DUNKERQUE;9-DOMINIK KLEIN | 25-TOM PELAYO;AP;05-Jan;NA;PBPROV;9G;NA;NA;NA;NA;2-3 G;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;25-TOM PELAYO;9-DOMINIK KLEIN;NA;NA;NA;NA;NA;NA;DUNKERQUE NANTES;NANTES
2;HBC NANTES 034;4335;4335;4352.3;NANTES;18-ALEXANDRO POZZER | 18-EDUARDO GURBINDO;NA;03-Mar;NA;PBPROV;9C;NA;NA;NA;NA;NA;X DC ARD;NA;NA;NA;NA;NA;NA;NA;NA;NA;18-EDUARDO GURBINDO;18-ALEXANDRO POZZER;NA;NA;NA;NA;NA;NA;DUNKERQUE NANTES;DUNKERQUE
2;HBC NANTES 038;4511.1;4511.1;4516.3;NANTES;18-ALEXANDRO POZZER | 18-EDUARDO GURBINDO;AP;6-0;NA;TC;11C;INT;APPUI;NA;NA;NA;X DC ARG;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;18-ALEXANDRO POZZER;18-EDUARDO GURBINDO;NA;NA;NA;NA;DUNKERQUE NANTES;DUNKERQUE
1;NIMES 010;429;427;452.3;NIMES;14-LYNGGAARD ALEXANDER | 11-QUENTIN DUPUIS;AP;6-0;NA;PBPROV;11C;NA;NA;NA;NA;2-3 G;INDIV;NA;NA;NA;NA;NA;NA;NA;NA;NA;11-QUENTIN DUPUIS ;14-ALEXANDER LYNGGAARD;NA;NA;NA;NA;NA;NA;NIMES SAINT-RAPHAEL;SAINT-RAPHAEL
1;NIMES 018;895.5;893.5;909.3;NIMES;19-JURKA MIROSLAV | 11-QUENTIN DUPUIS;AP;6-0;NA;PBPROV;9G;NA;NA;NA;NA;2-3 G;YAGO G + X DC ARG ;NA;NA;NA;NA;NA;NA;NA;NA;NA;11-QUENTIN DUPUIS ;19-JURKA MIROSLAV;NA;NA;NA;NA;NA;NA;NIMES SAINT-RAPHAEL;SAINT-RAPHAEL
1;NIMES 019;918.4;916.4;926.6;NIMES;32-DIPANDA ADRIEN | 11-QUENTIN DUPUIS ;AP;6-0;NA;PBPROV;9C;NA;NA;NA;NA;1-2 D;ENT AD 1-2;NA;NA;NA;NA;NA;NA;NA;NA;NA;11-QUENTIN DUPUIS ;32-ADRIEN DIPANDA;NA;NA;NA;NA;NA;NA;NIMES SAINT-RAPHAEL;SAINT-RAPHAEL
1;NIMES 034;1983.3;1981.4;2009;NIMES;50-KARALEK ARTSEM | 8-O BRIAN  NYATEU ;AP;6-0;NA;PBPROV;9G;NA;NA;NA;NA;2-3 G;1C1;NA;NA;NA;NA;NA;NA;NA;NA;NA;8-O BRIAN NYATEU ;50-ARTSEM KARALEK;NA;NA;NA;NA;NA;NA;NIMES SAINT-RAPHAEL;SAINT-RAPHAEL
MT ;ST RAPHAEL 043;2024.3;2024.3;2034.8;SAINT-RAPHAEL;7-SIMICU ALEXANDRU | 33-TOMI VOZAB;MB;NA;NA;N;9D;NA;NA;NA;NA;3-3 C;1C1;NA;NA;NA;NA;NA;NA;NA;33-TOMI VOZAB;7-ALEXANDRU SIMICU;NA;NA;NA;NA;NA;NA;NA;NA;NIMES SAINT-RAPHAEL;NIMES
MT ;ST RAPHAEL 046;2137.2;2137.2;2153;SAINT-RAPHAEL;24-LUC TOBIE | 7-SIMICU ALEXANDRU ;AP;6-0;NA;PBPROV;6C;NA;NA;NA;NA;2-3 D;X DC ARG SB + X DC AD ;NA;NA;NA;NA;NA;NA;NA;NA;NA;7-ALEXANDRU SIMICU;24-LUC TOBIE;NA;NA;NA;NA;NA;NA;NIMES SAINT-RAPHAEL;NIMES
2;NIMES 004;2572.7;2568.7;2612.6;NIMES;4-BENJAMIN GALLEGO | 91-MOHAMMAD HISHAM SANAD ;AP;6-0;NA;THC;AD;NA;KF;NA;NA;1-2 G;F YAGO;NA;NA;NA;NA;NA;NA;91-MOHAMMAD HISHAM SANAD;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NIMES SAINT-RAPHAEL;SAINT-RAPHAEL
2;NIMES 013;2982.2;2978.2;3010.1;NIMES;32-DIPANDA ADRIEN | 92-REMI DESBONNET;CA;NA;NA;PBPROV;20+;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;92-REMI DESBONNET;32-ADRIEN DIPANDA;NA;NA;NA;NA;NA;NA;NIMES SAINT-RAPHAEL;SAINT-RAPHAEL
2;NIMES 020;3409;3405;3443.9;NIMES;19-JURKA MIROSLAV | 5-JEREMY SUTY;AP;6-0;NA;PBPROV;9G;NA;NA;NA;NA;3-3 C;2C2;NA;NA;NA;NA;NA;NA;NA;NA;NA;5-JEREMY SUTY;19-JURKA MIROSLAV;NA;NA;NA;NA;NA;NA;NIMES SAINT-RAPHAEL;SAINT-RAPHAEL
2;ST RAPHAEL 041;NA;NA;NA;SAINT-RAPHAEL;32-DIPANDA ADRIEN | 19-JURKA MIROSLAV;AP;6-0;NA;THC;AD;INT;SUSP;NA;NA;2 PIVOTS;3C2;NA;NA;NA;NA;NA;NA;19-JURKA MIROSLAV;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NIMES SAINT-RAPHAEL;NIMES
2;ST RAPHAEL 047;NA;NA;NA;SAINT-RAPHAEL;8-O BRIAN  NYATEU | 17-KOLAKOVIC ALESKA ;AP;6-0;6C6 SG;PBPROV;11C;NA;NA;NA;NA;1-2 G;YAGO G;NA;NA;NA;NA;NA;NA;NA;NA;NA;17-ALESKA KOLAKOVIC;8-O BRIAN NYATEU ;NA;NA;NA;NA;NA;NA;NIMES SAINT-RAPHAEL;NIMES
1;ACTION EQUIPE A 002;104.16;104.16;127.04;SARAN;64-HADRIEN RAMOND;AP;6-0;NA;PYO;6G;INT;NA;NA;NA;1-2 G;ENT AG 1-2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;64-HADRIEN RAMOND;NA;PARIS SARAN;PARIS
1;ACTION EQUIPE B 004;247.2;247.2;261.34;PARIS;12-LUKA KARABATIC;AP;6-0;NA;PYO;NA;NA;NA;NA;NA;2-3 D;INDIV;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;12-LUKA KARABATIC;NA;PARIS SARAN;SARAN
1;ACTION EQUIPE A 006;328.23;328.23;349.42;SARAN;44-NIKOLA KARABATIC;AP;6-0;NA;TC;NA;NA;SUSP;NA;NA;1-2 G;INDIV;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;44-NIKOLA KARABATIC;NA;NA;NA;NA;NA;PARIS SARAN;PARIS
1;ACTION EQUIPE A 007;354.61;354.61;364.8;SARAN;7-LUKA STEPANCIC;AP;6-0;NA;PBPROV;NA;NA;NA;NA;NA;2-3 G;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;7-LUKA STEPANCIC;NA;NA;NA;NA;NA;NA;PARIS SARAN;PARIS
1;ACTION EQUIPE A 013;516.56;516.56;525.11;SARAN;27-JEAN JACQUES ACQUEVILLO;AP;6-0;NA;PYO;6G;EXT;NA;NA;NA;3-3 C;YAGO G;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;27-JEAN JACQUES ACQUEVILLO;NA;PARIS SARAN;PARIS
1;ACTION EQUIPE B 012;590.76;590.76;595.59;PARIS;27-JEAN JACQUES ACQUEVILLO | 44-NIKOLA KARABATIC;NA;6-0;NA;TC;NA;NA;NA;NA;NA;2-3 D;INDIV;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;27-JEAN JACQUES ACQUEVILLO;44-NIKOLA KARABATIC;NA;NA;NA;NA;PARIS SARAN;SARAN
1;ACTION EQUIPE A 016;665.48;665.48;672.24;SARAN;11-BENOIT KOUNKOUD | 27-JEAN JACQUES ACQUEVILLO;MB;6-0;NA;PBPROV;NA;NA;NA;NA;NA;3-3 C;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;27-JEAN JACQUES ACQUEVILLO;11-BENOIT KOUNKOUD;NA;NA;NA;NA;NA;NA;PARIS SARAN;PARIS
1;ACTION EQUIPE A 021;782.16;782.16;794.61;SARAN;44-NIKOLA KARABATIC | 27-JEAN JACQUES ACQUEVILLO;AP;6-0;NA;PBPROV;NA;NA;NA;NA;NA;2-3 D;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;27-JEAN JACQUES ACQUEVILLO;44-NIKOLA KARABATIC;NA;NA;NA;NA;NA;NA;PARIS SARAN;PARIS
1;ACTION EQUIPE A 022;809.56;809.56;821.68;SARAN;24-HANSEN MIKKEL | 25-CHEMA RODRIGUES;MB;6-0;NA;PBPROV;NA;NA;NA;NA;NA;2-3 D;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;25-CHEMA RODRIGUES;24-HANSEN MIKKEL;NA;NA;NA;NA;NA;NA;PARIS SARAN;PARIS
1;ACTION EQUIPE B 021;863.188;863.188;873.13;PARIS;12-LUKA KARABATIC | 4-MATTHIEU DROUHIN;ER;05-Jan;NA;PYO;6G;NA;NA;NA;NA;3-3 C;ENT AG 1-2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;12-LUKA KARABATIC;4-MATTHIEU DROUHIN;PARIS SARAN;SARAN
1;ACTION EQUIPE A 024;917.07;917.07;937.63;SARAN;25-CHEMA RODRIGUES | 7-LUKA STEPANCIC;AP;6-0;NA;PYO;6G;EXT;NA;NA;NA;3-3 C;X DC ARG SB;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;25-CHEMA RODRIGUES;7-LUKA STEPANCIC;PARIS SARAN;PARIS
1;ACTION EQUIPE A 028;1036.24;1036.24;1039.88;SARAN;12-LUKA KARABATIC | 27-JEAN JACQUES ACQUEVILLO;AP;6-0;NA;PB;NA;NA;NA;NA;NA;3-3 C;X ARG AG;NA;NA;NA;NA;NA;NA;NA;NA;NA;27-JEAN JACQUES ACQUEVILLO;12-LUKA KARABATIC;NA;NA;NA;NA;NA;NA;PARIS SARAN;PARIS
1;ACTION EQUIPE A 029;1158.88;1158.88;1170.24;SARAN;24-HANSEN MIKKEL | 68-QUENTIN EYMANN;AP;6-0;NA;PB;NA;NA;NA;NA;NA;3-3 C;X DC ARG;NA;NA;NA;NA;NA;NA;NA;NA;NA;68-QUENTIN EYMANN;24-HANSEN MIKKEL;NA;NA;NA;NA;NA;NA;PARIS SARAN;PARIS
1;ACTION EQUIPE B 027;1254.76;1254.76;1261.96;PARIS;8-IBRAHIMA DIAW | 44-NIKOLA KARABATIC;AP;05-Jan;NA;PB;NA;NA;NA;NA;NA;NA;INDIV;NA;NA;NA;NA;NA;NA;NA;NA;NA;44-NIKOLA KARABATIC;8-IBRAHIMA DIAW;NA;NA;NA;NA;NA;NA;PARIS SARAN;SARAN
1;ACTION EQUIPE A 051;1988.56;1988.56;2002.77;SARAN;12-LUKA KARABATIC | 25-CHEMA RODRIGUES;AP;6-0;NA;PBPROV;NA;NA;NA;NA;NA;3-3 C;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;25-CHEMA RODRIGUES;12-LUKA KARABATIC;NA;NA;NA;NA;NA;NA;PARIS SARAN;PARIS
1;ACTION EQUIPE B 043;2125.55;2125.55;2127.84;PARIS;11-EVRIS MUYEMBO | 44-NIKOLA KARABATIC;AP;NA;6C6 SG;PBPROV;NA;NA;NA;NA;NA;1-2 D;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;44-NIKOLA KARABATIC;11-EVRIS MUYEMBO;NA;NA;NA;NA;NA;NA;PARIS SARAN;SARAN
1;ACTION EQUIPE A 058;2381.84;2381.84;2396.99;SARAN;11-EVRIS MUYEMBO;AP;6-0;NA;PYO;6D;NA;NA;NA;NA;2 PIVOTS;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;11-EVRIS MUYEMBO;NA;PARIS SARAN;PARIS
2;ACTION EQUIPE A 005;2627.55;2627.55;2642.74;SARAN;27-JEAN JACQUES ACQUEVILLO;AP;6-0;NA;PYO;NA;NA;NA;NA;NA;2-3 G;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;27-JEAN JACQUES ACQUEVILLO;NA;PARIS SARAN;PARIS
2;ACTION EQUIPE A 010;2751.9;2751.9;2769.05;SARAN;64-HADRIEN RAMOND;AP;6-0;NA;PYO;NA;NA;NA;NA;NA;3-3 C;X DC ARG;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;64-HADRIEN RAMOND;NA;PARIS SARAN;PARIS
2;ACTION EQUIPE A 020;3008.21;3008.21;3022.29;SARAN;27-JEAN JACQUES ACQUEVILLO;CA;NA;NA;PYO;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;27-JEAN JACQUES ACQUEVILLO;NA;PARIS SARAN;PARIS
2;ACTION EQUIPE A 023;3134.13;3134.13;3148.59;SARAN;18-NEDIM REMILI | 25-CHEMA RODRIGUES;AP;6-0;NA;TC;NA;NA;NA;NA;NA;3-3 C;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;18-NEDIM REMILI;25-CHEMA RODRIGUES;NA;NA;NA;NA;PARIS SARAN;PARIS
2;ACTION EQUIPE A 035;3494.38;3494.38;3512.62;SARAN;19-LUC ABALO | 25-CHEMA RODRIGUES;AP;6-0;7C6 SG;PBPROV;NA;NA;NA;NA;NA;2 PIVOTS;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;25-CHEMA RODRIGUES;19-LUC ABALO;NA;NA;NA;NA;NA;NA;PARIS SARAN;PARIS
2;ACTION EQUIPE A 037;3547.14;3547.14;3568.61;SARAN;18-NEDIM REMILI | 68-QUENTIN EYMANN;AP;6-0;7C6 SG;TC;NA;NA;NA;NA;NA;2 PIVOTS;X DC ARD;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;18-NEDIM REMILI;68-QUENTIN EYMANN;NA;NA;NA;NA;PARIS SARAN;PARIS
2;ACTION EQUIPE A 039;3612.34;3612.34;3629.37;SARAN;64-HADRIEN RAMOND;AP;6-0;NA;PYO;NA;NA;NA;NA;NA;3-3 C;X DC ARD;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;64-HADRIEN RAMOND;NA;PARIS SARAN;PARIS
2;ACTION EQUIPE B 021;3793.36;3793.36;3806.56;PARIS;27-JEAN JACQUES ACQUEVILLO | 7-LUKA STEPANCIC;AP;6-0;NA;TC;NA;NA;NA;NA;NA;2-3 D;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;27-JEAN JACQUES ACQUEVILLO;7-LUKA STEPANCIC;NA;NA;NA;NA;PARIS SARAN;SARAN
2;ACTION EQUIPE A 051;4200.04;4200.04;4220.21;SARAN;34-ROMUALD KOLLE ;AP;6-0;NA;PYO;NA;NA;NA;NA;NA;3-3 C;X DC ARD SB;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;34-ROMUALD KOLLE ;NA;PARIS SARAN;PARIS
2;ACTION EQUIPE B 042;4537.88;4537.88;4544.65;PARIS;8-IBRAHIMA DIAW | 10-SANDER SAGOSEN;AP;6-0;NA;PBPROV;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;10-SANDER SAGOSEN;8-IBRAHIMA DIAW;NA;NA;NA;NA;NA;NA;PARIS SARAN;SARAN
2;ACTION EQUIPE B 046;4635.63;4635.63;4646.31;PARIS;8-IBRAHIMA DIAW | 10-SANDER SAGOSEN;AP;6-0;NA;PBPROV;NA;NA;NA;NA;NA;3-3 C;ENT AD 1-2;NA;NA;NA;NA;NA;NA;NA;NA;NA;10-SANDER SAGOSEN;8-IBRAHIMA DIAW;NA;NA;NA;NA;NA;NA;PARIS SARAN;SARAN
2;ACTION EQUIPE B 047;4662.18;4662.18;4683.49;PARIS;13-JOVO DAMJANOVIC;AP;6-0;NA;PYO;NA;NA;NA;NA;NA;2-3 G;X DC ARD;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;13-JOVO DAMJANOVIC;NA;PARIS SARAN;SARAN
1;ACTION EQUIPE A 011;379.2;379.2;384.2;TREMBLAY;15-MARIUS SADOVEAC | 1-YASSINE IDRISSI;AP;NA;NA;BUT;9C;INT;SUSP;HD;AU LOIN;NA;INDIV;NA;15-MARIUS SADOVEAC;NA;1-YASSINE IDRISSI;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;TOULOUSE TREMBLAY;TOULOUSE
1;ACTION EQUIPE A 012;389.8;389.8;411.9;TOULOUSE;6-RAFAL PRZYBYLSKI | 12-NILS DRESRUSSE;AP;6-0;NA;BUT;6C;INT;SUSP;HD;AU LOIN;NA;NA;NA;6-RAFAL PRZYBYLSKI;NA;12-NILS DRESRUSSE;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;TOULOUSE TREMBLAY;TREMBLAY
1;ACTION EQUIPE A 013;471;471;498;TOULOUSE;9-ARNAU GARCIA | 13-ALVARO RUIZ SANCHEZ;AP;6-0;NA;PB;NA;NA;NA;NA;NA;NA;X ARD DC SB;NA;NA;NA;NA;NA;NA;NA;NA;NA;13-ALVARO RUIZ SANCHEZ;9-ARNAU GARCIA;NA;NA;NA;NA;NA;NA;TOULOUSE TREMBLAY;TREMBLAY
1;ACTION EQUIPE A 020;908.4;908.4;926.9;TOULOUSE;9-ARNAU GARCIA;AP;6-0;NA;PBPROV;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;9-ARNAU GARCIA;NA;NA;NA;NA;NA;NA;TOULOUSE TREMBLAY;TREMBLAY
1;ACTION EQUIPE A 031;1510;1510;1519.9;TOULOUSE;12-NILS DRESRUSSE;MB;6-0;NA;ARRET;6G;INT;SUSP;NA;NA;NA;NA;NA;NA;NA;NA;12-NILS DRESRUSSE;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;TOULOUSE TREMBLAY;TREMBLAY
1;ACTION EQUIPE A 035;1638.7;1638.7;1693.8;TOULOUSE;19-NEMENJA ILIC;AP;6-0;NA;PYO;6C;NA;NA;NA;NA;NA;INDIV;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;19-NEMENJA ILIC;NA;TOULOUSE TREMBLAY;TREMBLAY
2;ACTION EQUIPE B 039;1917.8;1917.8;1917.8;TREMBLAY;1-YASSINE IDRISSI | 23-ERWAN SIAKAM KADJI;CA;NA;NA;PB;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;23-ERWAN SIAKAM KADJI;1-YASSINE IDRISSI;NA;NA;NA;NA;NA;NA;TOULOUSE TREMBLAY;TOULOUSE
2;ACTION EQUIPE B 040;1929.3;1929.3;1963.2;TOULOUSE;23-KASPER KISUM;AP;6-0;NA;THC;9C;EXT;SUSP;NA;NA;NA;X ARG DC;NA;NA;NA;NA;NA;NA;23-KASPER KISUM;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;TOULOUSE TREMBLAY;TREMBLAY
2;ACTION EQUIPE A 041;1968;1968;1983.1;TREMBLAY;97-JORDAN PITRE;MB;NA;NA;PB;NA;NA;NA;NA;NA;NA;INDIV;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;97-JORDAN PITRE;NA;NA;TOULOUSE TREMBLAY;TOULOUSE
2;ACTION EQUIPE A 042;1976.5;1976.5;1979.2;TOULOUSE;18-FREDERIC PETTERSSON | 7-PIERRE HALIMI;CA;NA;NA;ARRET;6C;DROITE;APPUI;BD;NA;NA;NA;7-PIERRE HALIMI;NA;18-FREDERIC PETTERSSON;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;TOULOUSE TREMBLAY;TREMBLAY
2;ACTION EQUIPE A 049;2328.7;2328.7;2354.4;TOULOUSE;9-ARNAU GARCIA;AP;6-0;NA;PYO;6G;INT;SUSP;BG;AU TRAVERS;3-3 C;X ARG DC;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;9-ARNAU GARCIA;NA;TOULOUSE TREMBLAY;TREMBLAY
2;ACTION EQUIPE B 050;2462.2;2462.2;2479;TREMBLAY;23-ERWAN SIAKAM KADJI | 1-YASSINE IDRISSI;AP;6-0;NA;PYO;6G;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;23-ERWAN SIAKAM KADJI;1-YASSINE IDRISSI;TOULOUSE TREMBLAY;TOULOUSE
